"userID","taskID","dateOfObject","dateOfLevel","description","level","excNumber","comments","materials","regNumber","date","photoNumbers","objectType","unit","size","imageURL","imageTitle","fullname"
433,62474,"","","Found 9.2.1984
One end of the unusually large comb, of usual design. End-stop survives (width 1.7 cms) the end being concave not straight. On one side two complete large teeth and 4 1/2 stumps; on the other, 4 more-or-less complete thinner teeth and 14 broken ones.
Count is 5 1/2 thick teeth and 15 thin ones, each per 2 centimetres.
The two faces are not parallel but (oval) section. Stained dark brown (partly lost), but undecorated.","4","172","","Wood","","85.12.20","84F 112/15A-16A; 88F 3/15-16 (Bottom)","Fragment of Comb","939 Plaza","Width 12.2 cms; Pres. length 4.2; Thickness 0.6","https://www.flickr.com/photos/115096994@N02/26920983140","QasrIbrim85.12.20.215","Joellen mcGann"
580,62474,"","","Found 9. 2. 1984
One end of an unusually large comb, of usual design. End-stop survives (width 1.7 cms), the end being concave not straight. On one side two complete large teeth and 4 1/2 stumps; on the other, 4 more-or-less complete thinner teeth and 14 broken ones.
Count is 5 1/2 thick teeth and 15 thin ones, each per 2 centimetres.
The two faces are not parallel but [drawing] section. Stained dark brown (partly lost), but undecorated.","+","172","","Wood","","85.12.20","84F 112/25A-26A; 88F 3/15-16 (Bottom)","Fragment of comb","939 Plaza West","Width 12.2 cms; Pres. length 4.2 cms; thickness 0.6 cms","https://www.flickr.com/photos/115096994@N02/26920983140","QasrIbrim85.12.20.215","Denis Antoine"
677,62474,"","","Found 9.2.1984. One end of an unusually large comb, of usual design. End-stop survives (width 1.7 cms), the end being concave not straight. On one side two complete large teeth and 4 1/2 stumps; on the other, 4 more or less complete thinner teeth and 14 broken ones. Count is 5 1/2 thick teeth and 15 thin ones, each per 2 centimetres. The two faces are not parallel but section. Stained dark brown (partly lost), but undecorated.   ","+","172","","Wood","","85.12.20","84F 112/ 25A-26A. 88F 3/ 15-16 (bottom).","Fragment of comb.","939 Plaza West","Width 12.2 cms. Pres. length 4.2 cms. Thickness 0.6 cms.","https://www.flickr.com/photos/115096994@N02/26920983140","QasrIbrim85.12.20.215","Michael George Adams"
226,62475,"","","Found 9.2.1984
Length of round-section wood, fashioned with a blade.  Nick cut near each end, all around, in wich is tied a length of s-spun, 2-ply, s-cabled cotton undyed thread.
At one end, this string is broken off short, but at the other it survives with a know in it, as two lengths which may have been a single loop of dia C11-12 cms.  Ends of the wood cut off in facets with a blade.  Along the central area of the wood (i.e. between the nicks) is a ""pattern"" incised shallow in length varying 2-5cms, repeated about 5 times around.  ?keying - but, if so, for what? Possibly a by-product of the cutting - but how?   of a key in (1986?)  Apparently not dark brown stained.  Two slight and cord too weak to carry a full jar?
","+","173","","wood and cotton","","85.12.20","84F112/25A-26A [;] 88F2/32A-33A","Saqqia Collar","939 Plaza West","Wood length 19.2cms max. dia 1.0 [;] string length 21.0 (inc. round wood)","https://www.flickr.com/photos/115096994@N02/27195878265","QasrIbrim85.12.20.217","Elaine Dale"
580,62475,"","","Found 9. 2. 1984
Length of round-section wood, fashioned with a blade.
Nick cut near each end, all around, in which is tied a length of s-spun, 7-ply, s-cabled cotton undyed thread.
At one end, this string is broken off short, but at the other it survives with a knot in it, as two lengths which may have been a single loop of dia c 11-12 cms.
Ends of the wood cut off in facets with a blade.
Along the central area of the wood (i.e. between the nicks) is a ""pattern"" /\/\/\/\/\ incised shallowly, in lengths varying 2-5 cms, repeated about 5 times around. ?Keying - but if so for what? Possibly a by-product of the cutting - but how? cf A key in (1986?).
Apparently not dark brown stained.
Too slight, and cord too weak, to carry a full jar?
Drawing overleaf","+","173","","Wood and cotton","","85.12.20","84F 112/25A-26A; 88F 2/32A-33A","Saqqia collar","939 Plaza West","Wood length 19.2 cms; max dia 1.0 cms; string length 21.0 (inc round wood).","https://www.flickr.com/photos/115096994@N02/27195878265","QasrIbrim85.12.20.217","Denis Antoine"
677,62475,"","","Found 9.2.1984. Length of round-section wood, fashioned with a blade. Nick cut near each end, all around, in which is tied a length of s-spun, z-ply, s-cabled cotton undyed thread. At one end, this string is broken off short, but at the other it survives with a knot in it, as two lengths which may have been a single loop of dia c11-12 cms. Ends of the wood cut off in facets with a blade. Along the central area of the wood (i.e. between the nicks) is a ""pattern"" incised shallowy in lengths varying 2 - 5 cms, repeated about 5 times around. ? key-ing but if so, for what? Possibly a by-product of the cutting - but now? cf a key in (1986?). Apparently not dark brown stained. Too slight, and cord too weak, to carry a full jar?    ","+","173","","Wood and cotton.","","85.12.20","84F 112/ 25A-26A. 88F 2/ 32A-33A.","Saqqia Collar","939 Plaza West","Wood length 9.2 cms. Max dia 1.0 "". String length 21.0 (inc round wood). ","https://www.flickr.com/photos/115096994@N02/27195878265","QasrIbrim85.12.20.217","Michael George Adams"
226,62476,"","","Fragment from rim of bowl.  Stained dark brown, both faces. (Stance and) Dia only approx.  Found 7.2.1984","3 on Jeble","174","","wood","","85.12.20","84F 124/30A-31A [;] 88F9/30A-31A (below) 88F9/32A (above)","Fragment of bowl","1002 House Room 8A","length 6.5 [;] height 4.2 [;] thickness 1.8","https://www.flickr.com/photos/115096994@N02/26590923913","QasrIbrim85.12.20.219","Elaine Dale"
580,62476,"","","Fragment from rim of bowl.
Stained dark brown, both faces.
(stance and) dia. only approx.
Dia est c 30 cms.
Found 7. 2. 1984","3 on jebel","174","","Wood","","85.12.20","84F 124/30A-31A; 88F 9/30A-31A (below); 88F 9/32A (above)","Fragment of bowl","1002 House, Room 8A","Length 6.5 cms; height 4.2 cms; thickness 1.8 cms","https://www.flickr.com/photos/115096994@N02/26590923913","QasrIbrim85.12.20.219","Denis Antoine"
677,62476,"","","Fragment from rim of bowl. Stained dark brown, both faces. (Stance and) Dia. only approx. Found 7.2.1984. ","3 on Jebel.","174","","Wood","","85.12.20","84F 124/ 30A-31A. 88F 9/ 30A-31A (below). 88F 9/ 32A (above). ","Fragment of bowl.","1002 House. Room 8A. ","Length 6.5 cms. Height 4.2 cms. Thickness 1.8 cms.","https://www.flickr.com/photos/115096994@N02/26590923913","QasrIbrim85.12.20.219","Michael George Adams"
433,62477,"","","Found 23.2.1984
Small stopper with head, central swelling and tapering shank.
Probably a modern break which has removed nearly 50% of central area; otherwise complete. 
Stained dark brown.
Not certain, but more probably fashioned with a blade than a lathe.
Grooves, assume decorative, radiating down head from top. 6 visible in just over 50%, other part damaged surface but probably were 10.
2 grooves around central swelling, not very regularly cut.","10","175","","Wood","","85.12.20","84F 116/33-34; 88F 8/14-15 (bottom)","Stopper","785 House, Room 8","Length 4.8 cms; Max Dia 2.1 cms","https://www.flickr.com/photos/115096994@N02/26590923103","QasrIbrim85.12.20.221","Joellen mcGann"
580,62477,"","","Found 23. 2. 1984
Small stopper with head, central swelling and tapering shank.
Probably a modern break which has removed nearly 50% of central area; otherwise complete.
Stained dark brown.
Not certain, but more probably fashioned with a blade than a lathe.
Grooves, assume decorative, radiating down head from top. 6 visible in just over 50% , other part damaged surface but probably were 10.
2 grooves around central swelling, not very regularly cut.","10","175","","Wood","","85.12.20","84F 116/33-34; 88F 8/14-15 (bottom)","Stopper","785 House, Room 8","Length 4.8 cms; max dia 2.1 cms","https://www.flickr.com/photos/115096994@N02/26590923103","QasrIbrim85.12.20.221","Denis Antoine"
677,62477,"","","Found 23.2.1984. Small stopper with head, central swell-ing and tapering shank. Probably a modern break which has removed nearly 50% of central area; otherwise complete. Stained dark brown. Not certain, but more probably fashioned with a blade than a lathe. Grooves, assume decorative, radiate down head from top. 6 visible in just over 50%, other part damaged surface but probably were 10. 2 grooves around central swelling, not very regularly cut.   ","10","175","","Wood","","85.12.20","84F 116/ 33-34. 88F 8/ 14-15 (bottom)","Stopper","785 House. Room 8.","Length 4.8 cms. Max Dia 2.1 cms. ","https://www.flickr.com/photos/115096994@N02/26590923103","QasrIbrim85.12.20.221","Michael George Adams"
433,62478,"","","Found 23.2.1984
Piece of plank, with two parallel smoothed surfaces, squared off edge (XI) sawn end at slight angle. Other end is a break. Object may be just a broken piece of plank, resemblance to a peg fortuitous, but the cut to make the underside of the head looks intentional, as also a facet on the shank below it.
Partly stained brown, probably from original use.
Head not burred.","10","176","","Wood","","85.12.20","84F 116/33-34; 88F 3/2-3 (2nd from top)","Peg (?)","785 House, Room 8","Length 16.8 cms; Max width 2.4 cms; Thickness 0.9 cms","https://www.flickr.com/photos/115096994@N02/26590923123","QasrIbrim85.12.20.223","Joellen mcGann"
580,62478,"","","Found 23. 2. 1984
Piece of plank, with two parallel smoothed surfaces, squared off edge (XI), sawn end at slight angle. Other end is a break. Object may by just a broken piece of plank, resemblance to a peg fortuitous, but the cut to make the underside of the head looks intentional, as also a facet on the shank below it
Partly stained brown, probably from original use.
Head not burred","10","176","","Wood","","85.12.20","84F 116/33-34; 88F 3/2-3 (2nd from top)","Peg (?)","785 House, Room 8","Length 16.8 cms; max width 2.4 cms; thickness 0.9 cms","https://www.flickr.com/photos/115096994@N02/26590923123","QasrIbrim85.12.20.223","Denis Antoine"
677,62478,"","","Found 23.2.1984. Piece of planic, with two parallel smoothed surfaces, squared off edge (XI), sawn end at slight angle, other end is a break. Object may be just a broken piece of plank, resembalence to a peg fortuitous, but the cut to make the underside of the head looks intentional, as also a facet on the shank below it. Partly stained brown, probably from original use. Head not burred.     ","10","176","","Wood","","85.12.20","84F 116/ 33-34. 88F 3/ 2-3 (2nd from top)","Peg?","785 House. Room 8.","Length 16.8 cms. Max width 2.4 "". Thickness 0.9 "".","https://www.flickr.com/photos/115096994@N02/26590923123","QasrIbrim85.12.20.223","Michael George Adams"
433,62479,"","","Found 23.2.1984
Short wedge-shaped length of wood. Sub-triangular head, burred. Other end somewhat splintered but probably little lost.
Blade fashioned.
Probably not brown stained.","10","177","","Wood","","85.12.20","84F 116/33-34; 88F 3/9-10 (2nd from left)","Wedge/Peg","785 House, Room 8","Length 11.0 cms; Width (mac) 2.9 cms; Thickness 1.5 cms","https://www.flickr.com/photos/115096994@N02/27126898251","QasrIbrim85.12.20.225","Joellen mcGann"
580,62479,"","","Found 23. 2. 1984
Short wedge-shaped length of wood
Sub-triangular-xection head, burred. Other end somewhat splintered but probably little lost.
Blade fashioned.
Probably not brown stained.","10","177","","wood","","85.12.20","84F 116/33-34; 88F 3/9-10 (2nd from left)","Wedge/peg","785 House, Room 8","Length 11.0 cms; width (max) 2.9 cms; thickness 1.5 cms","https://www.flickr.com/photos/115096994@N02/27126898251","QasrIbrim85.12.20.225","Denis Antoine"
677,62479,"","","Found 23.2.1984. Short wedge-shaped length of wood. Sub-triangular-section head, burred. Other end somewhat splintered but probably little lost. Blade fashioned. Probably not brown stained.    ","10","177","","Wood","","85.12.20","84 F 116/ 33-34. 88 F 3/ 9-10 (2nd from left).","Wedge/ Peg","785 House. Room 8.","Length 11.0 cms. Width (max) 2.9 "". Thickness 1.5 "".","https://www.flickr.com/photos/115096994@N02/27126898251","QasrIbrim85.12.20.225","Michael George Adams"
433,62480,"","","Found 31.1.1984
L shaped piece of wood.
Exterior surface smoothed and stained dark brown, longer also polished. To it adheres a dribble of, probably, the varnish/stain used, and in it are embedded pieces of straw. Interior surface cut back, but not carefully, so this part not to be seen.
One edge original, flat but not stained, other edge starts to curve around, then broken.
The original edge has two slight indentations, perhaps cut with a blade.
The two ends are breaks; in the one on the longer side is a hole, Dia. 1.0, through.","2","178","","Wood","","85.12.20","84F 114/9A-10A; 88F 8/31-33 (right)","Fragment of ?Furniture","954 Pit","7.0 x 3.1 cms; Thickness resp 1.4 and 1.5; Width 6.2 (max)","https://www.flickr.com/photos/115096994@N02/26590922153","QasrIbrim85.12.20.227","Joellen mcGann"
580,62480,"","","Found 31. 1. 1984.
L shaped piece of wood.
Exterior surface smoothed and stained dark brown, longer also polished. To it adheres a dribble of, probably, the varnish/stain used, and in it are embedded pieces of straw.
Interior surface cut back, but not carefully, so this part not to be seen.
One edge original, flat but not stained. Other edge starts to curve around, then broken.
The original edge has two slight indentations, perhaps cut with a blade.
The two ends are breaks; in the one on the longer side is a hole, dia 1.0, through.","2","178","","Wood","","85.12.20","84F 114/9A-10A; 88F 8/31-33 (right)","Fragment of ?furniture","954 Pit","7.0 x 3.1 cms; thickness resp 1.4 and 1.5; width 6.2 cms (max)","https://www.flickr.com/photos/115096994@N02/26590922153","QasrIbrim85.12.20.227","Denis Antoine"
677,62480,"","","Found 31.1.1984. L shaped piece of wood. Exterior surface smoothed and stained dark brown, longer also polished. To it adheres a dribble of, probably, the varnish/ stain used, and in it are embedded pieces of straw. Interior surface cut back, but not carefully, so this part not to be seen. One edge original, flat but not stained, other edge starts to curve around, then broken. The original edge has two slight indentations, perhaps cut with a blade. The two ends are breaks; in the one on the longer side is a hole, dia 1.0, through.  ","2","178","","Wood","","85.12.20","84F 114/ 9A-10A. 88F 8/ 31-33 (right)","Fragment of ? Furniture","954 Pit","7.0 x 3.1 cms. Thickness Resp 1.4 and 1.5. Width 6.2 cms (max)","https://www.flickr.com/photos/115096994@N02/26590922153","QasrIbrim85.12.20.227","Michael George Adams"
580,62481,"","","Found 31. 1. 1984
Part of small upright box with round base.
Side wall preserved for only 4 cms circumference (c 22%) at base and less higher up; radius of base preserved but less than half in all.
Lathe turned; tiny depression visible on centre of underside of base, corresponding bump in trough (dia 0.8) on top; turning marks also clear on top of base towards junction with wall. Made by hollowing out the centre of a single piece of wood, base and wall integral.
Interior and exterior stained dark brown.
Decorative ridge and change of angle near top of wall. The break at the top is narrowed, rounded and smoothed, suggestiong use as a scoop after breaking to present state or a little better. However unexpectedly, the stain seems to go over the smoothed edge!","2","179","","Wood","","85.12.20","84F 114/11A-12A; 88F 15/29-32","Fragment of box (re-used as scoop?)","980 Pit","Height (pres) 5.2 cms; Dia base (ext) 5.9 cms","https://www.flickr.com/photos/115096994@N02/27195877745","QasrIbrim85.12.20.229","Denis Antoine"
677,62481,"","","Found 31.1.1984. Part of small upright box with round base. Side wall preserved for every 4 cms circumference (c 226) at base and less higher up; radius of base preserved but less than half in all. Lathe turned; tiny depression visible in centre of underside of base, corresponding bump in trouch (Dia 0.8) on top; turning marics also clear on top of base towards junction with wall. Made by hallowing out the centre of a single piece of wood, base and wall integral. Interior and exterior stained dark brown. Decorating ridge and change of angle near top of wall. The break at the top is narrowed, rounded and smoothed, suggesting use as a scoop after breaking to present state or a little better. Mougar, unexpectedly, the stain seems to go over the smoothed edge! ","2","179","","Wood","6","85.12.20","84F 114/ 11A-12A. 88F 15/ 29-32","Fragment of box (Re-used at scoop?)","980 Pit","Height (Pres) 5.2 cms. Dia Base (Ext) 5.9 cms","https://www.flickr.com/photos/115096994@N02/27195877745","QasrIbrim85.12.20.229","Michael George Adams"
,62481,"","","Part of small ~~ box with round base.  Side wall ~~ for every 4 cm circumference (0.226) at base and ~~ ~~ up; radius of base ~~ but less than half in all.  
Lathe turned; tiny depression visible in centre of underside of base, corresponding bump in trough (dia 0.8); turning marks also clear on top of base towards junction with wall - made from hollowing out the centre of a single piece of wood base and wall ~~.  
Interior and exterior stained dark brown. Decorative ridge and change of angle near top of wall.  The break at the top is narrowed. Rounded and smoothed, suggesting use as a scoop after breaking to present state or a little better.  Moreover, unexpectedly, the stain seems to go over the smoothed ~~!","2","179","Handwriting is very difficult to read.  ""~~"" was added for words not recognized.","wood","6","85.12.20","84F 114 / 11A-12A, 88F 15 / 29-32","Fragment of Box (reused as scoop?)","980 PIT","Height 5.2 cm, Dia base (ext) 5.9 cm","https://www.flickr.com/photos/115096994@N02/27195877745","QasrIbrim85.12.20.229",
433,62482,"","","Apparently complete object. 
No sign of means of attachment. Fashioned with a blade, surface not smoothed, nor brown stained. Friction globs in centre of one face, but this seems to have survived from before the face was shaped and to be on the only area surviving original width.
Found 14.2.84","1","180","","Wood","","85.12.20","84F 112.29A-31A; 88F 8/18-19 (left)","Lock Tumbler?","1040 Pit","Length 3.9 cms; Max width 1.3 cms; Max thickness 1.1 cms","https://www.flickr.com/photos/115096994@N02/27195876615","QasrIbrim85.12.20.231","Joellen mcGann"
580,62482,"","","Apparently complete object.
No sign of means of attachment
Fashioned with a blade; surface not smoothed , nor brown stained.
Friction gloss in centre of one face, but this seems to have survived from before the face was shaped and to be on the only area of surviving original width.
Found 14. 2. 84","1","180","","Wood","","85. 12. 20","84F 112/29A-31A; 88F 8/18-19 (left)","Lock tumbler?","1040 Pit","Length 3.9 cms; max width 3.3 cms; max thickness 1.1 cms","https://www.flickr.com/photos/115096994@N02/27195876615","QasrIbrim85.12.20.231","Denis Antoine"
677,62482,"","","Apparently complete object. No sign of means of attachment fashioned with a blade; surface not smoothed, nor brown stained. Friction gloss in centre of one face, but this seems to have survived from before the face was shaped and to be on the only area of surviving original width. Found 14.2.1984","1","180","","Wood","","85.12.20","84F 112/ 29A-31A. 88F 8/ 18-19 (left)","Lock Tumbler?","1040 Pit","Length 3.9 cms. Max Width 3.3 cms. Max Thickness 1.1 cms.","https://www.flickr.com/photos/115096994@N02/27195876615","QasrIbrim85.12.20.231","Michael George Adams"
433,62483,"","","Found 2.2.1984
Complete slim peg. Blade-fashioned from what is probably just over 50% of a natural straight stick. Rounded side has bark off, but retains (natural [?]) brown colour and sheen. Notch cut to define head, and facetted cuts make pointed tip.
Neither end shows more than minimal signs of use.","6","181","","Wood","","85.12.20","84F 126/3; 88F 3/2-3 (top)","Peg","785 House, Room 6","Length 15.0 cms; Max width 1.2 cms; Max thickness 1.0 cms","https://www.flickr.com/photos/115096994@N02/26590921243","QasrIbrim85.12.20.233","Joellen mcGann"
580,62483,"","","Found 2. 2. 1984
Complete slim peg. Blade fashioned from what is probably just over 50% of a natural straight stick. Rounded side has bark off, but retains (natural (?)) brown colour and sheen. Notch cut to define head, and facetted cuts make pointed tip.
Neither end shows more than minimal signs of use.","6","181","","Wood","","85. 12. 20","84F 126/3; 88F 3/2-3 (Top)","Peg","785 House, Room 6","Length 15.0 cms; max width 1.2 cms; max thickness 1.0 cms","https://www.flickr.com/photos/115096994@N02/26590921243","QasrIbrim85.12.20.233","Denis Antoine"
677,62483,"","","Found 2.2.1984. Complete slim peg. Blade-fashioned from what is probably just over 50% of a natural straight stick. Rounded side has bark off, but retains (natural (?) ) brown colour and sheen. Notch cut to define head, and facetted cuts have pointed tip. Neither end shows more than minimal signs of use.","6","181","","Wood","","85.12.20","84F 126/ 3. 88F 3/ 2-3 (Top).","Peg","785 House. Room 6","Length 15.0 cms. Max width 1.2 cms. "" Thickness 1.0 cms. ","https://www.flickr.com/photos/115096994@N02/26590921243","QasrIbrim85.12.20.233","Michael George Adams"
433,62484,"","","Found 12.2.84
Fragment of what could have been a long, thin box with one end open and part of one side also (for kohl implements, pens??)
Exterior brown stained.
Jointure on one edge, partly broken away.
OR perhaps a piece of a bolt?
Might work in conjunction with a lock of type 85.12.20/306. The surviving end would be inserted, the tumbler drop behind the projection at point (X). The key could be inserted through the hollow of the bolt (cannot tell from which direction).","1","182","","Wood","","85.12.20","84F 112/14A-15A; 88F 9/21A-23A (left)","Fragment of ?Box/?Bolt","1042 Pit","Length 8.9 cms; Width 2.5 and 1.8 cms; Thickness (max) 0.4 cms","https://www.flickr.com/photos/115096994@N02/27126894541","QasrIbrim85.12.20.235","Joellen mcGann"
580,62484,"","","Found 12. 2. 84
Fragment of what could have been a long, thin box with one end open and part of one side also (for kohl implements, pens ??)
Exterior brown stained.
Jointing on one edge, partly broken away.
Or perhaps a piece of a bolt?
Might work in conjunction with a lock of type 85.12.20/306. The surviving end would be inserted, the tumbler drop behind the projection at point (X), the key could be inserted through the hollow of the bolt (cannot tell from which direction)","1","182","","Wood","","85.12.20","84F 112/14A-15A; 88F 9/21A-23A (left)","Fragment of ?Box/?Bolt","1042 Pit","Length 8.9 cms; widths 2.5 and 1.8 cms; thickness (max) 0.4 cms","https://www.flickr.com/photos/115096994@N02/27126894541","QasrIbrim85.12.20.235","Denis Antoine"
677,62484,"","","Found 12.2.1984. Fragment of what could have been a long, thin box with one end open and part of one side also (for kohl implemented, pens ??) Exterior brown stained. Jointing on one edge, partly broken away. Or perhaps a piece of a bolt? Might work in conjunction with a lock of type 85. 12. 20/ 306. The surviving end would be inserted, the tumbler drop behind the projection at point X, the key could be inserted through the hollow of the bolt (cannot tell from which direction).     ","1","182","","Wood","","85.12.20","84F 112/ 14A-15A. 88F 9/ 21A-23A (left).","Fragment of box ?/ bolt?","1042 Pit","Length 8.9 cms. Width 2.5 and 1.8 cms. Thickness (Max) 0.4 cms.","https://www.flickr.com/photos/115096994@N02/27126894541","QasrIbrim85.12.20.235","Michael George Adams"
433,62485,"","","Found 30.1.84
Complete peg, part of a stick with bark still on in part, notch to demarcate head; this appears to have split so not functioning as intended, but burring of head end shows it was used in this form nevertheless, other end a pointed tip, also somewhat burred. Not stained brown. Fashioned with a blade.","1","183","","","","85.12.20","84F 114/13A-14A; 88F 2/34A-35A (2nd right)","Peg","986 Pit","Length 15.6 cms; Max 2.7 x 2.5 cms","https://www.flickr.com/photos/115096994@N02/26590920363","QasrIbrim85.12.20.237","Joellen mcGann"
580,62485,"","","Found 30. 1. 84
Complete peg. Part of a stick, with bark still on in part, notch to demarcate head; this appears to have split so not functionning as intended, but burring of head end shows it was used in this form nevertheless. Other end a pointed tip, also somewhat burred.
Not stained brown.
Fashioned with a blade.","1","183","","Wood","","85.12.20","84F 114/13A-14A; 88F 2/34A-35A (2nd right)","Peg","986 Pit","Length 15.6 cms; max 2.7 x 2.5 cms","https://www.flickr.com/photos/115096994@N02/26590920363","QasrIbrim85.12.20.237","Denis Antoine"
677,62485,"","","Found 30.1.1984. Complete peg. Part of a stick, with bark still on in part, notch to demarcate head; this appears to have sput so nut functioning as intended, but burring of head end shows it was used in this form nevertheless other end a pointed tip, also somewhat burred. Not stained brown. Fashioned with a blade.  ","1","183","","Wood","","85.12.20","84F 114/ 13A-14A. 88F 2/ 34A-35A (2nd right)","Peg","986 Pit","Length 15.6 cms. Max 2.7 x 2.5 cms. ","https://www.flickr.com/photos/115096994@N02/26590920363","QasrIbrim85.12.20.237","Michael George Adams"
433,62486,"","","Found 30.1.1984
Just on 505 of disc, with two not-quite flat and not-quite parallel surfaces, one larger than the other.
Stained brown, but also in break so may be secondary.
Although the centre is virtually preserved, no sign of hole, knob, etc. to explain as a lid.
Probably blade-fashioned, not turned.","1","184","","Wood","","85.12.20","84F 114/13A-14A; 88F 8/14-15 (top)","Fragment of Unknown Object","986 Pit","Dia 4.9 cms; Pres. Width 2.3 cms; Thickness 0.8 cms","https://www.flickr.com/photos/115096994@N02/27126893491","QasrIbrim85.12.20.239","Joellen mcGann"
580,62486,"","","Found 30. 1. 1984
Just on 50% of disc, with two not-quite-flat and not-quite-parallel surfaces, one larger than the other.
Stained brown, but also in break so may be secondary.
Although the centre is virtually preserved, no sign of hole, knob etc to explain as a lid.
Probably blade-fashioned, not turned.","1","184","","Wood","","85.12.20","84F 114/13A-14A; 88F 8/14-15 (top)","Fragment of unknown object","986 Pit","Dia 4.9 cms; pres. width 2.3 cms; thickness 0.8 cms","https://www.flickr.com/photos/115096994@N02/27126893491","QasrIbrim85.12.20.239","Denis Antoine"
677,62486,"","","Found 30.1.1984. Just on 50% of disc, with two not-quite-flat and not-quite-parallel surfaces, one larger than the other. Stained brown, but also in break so may be secondary. Although the centre is virtually preserved, no sign of hole, knobs etc to explain as a lid. Probably blade-fashioned, not turned.    ","1","184","","Wood","","85.12.20","84F 114/ 13A-14A. 88F 8/ 14-15 (top).","Fragments of unknown object","986 Pit","Dia 4.9 cms. Pres. width 2.3 cms. Thickness 0.8 cms.","https://www.flickr.com/photos/115096994@N02/27126893491","QasrIbrim85.12.20.239","Michael George Adams"
433,62487,"","","Found 30.1.1984
Between 25% and 33% of circumference of well-made, polished wooden object, split lengthwise. Projecting head integral.
At other end, narrows but break shows it would then have continued at lesser diameter the last surviving 1.2 cms at this end is cut back on the inside, as though to take a square or rectangular tang.
The well-finished and polished surface proves an object of some significance. The head/pommel would hinder use as a knife handle and a sword or dagger seems more likely.
Profile of preserved piece quite variable (see drawing) perhaps the head was not all round the circumference?","1","185","","Wood","","85.12.20","84F 114/13A-14A; 88F 9/15A-16A (bottom)","Fragment of ?Handle (Sword or Dagger?)","986 Pit","Length 11.8 cms; Pres. Width 2.0 x 1.9 cms (head), 1.5 x 1.3 (shank) ","https://www.flickr.com/photos/115096994@N02/26590919813","QasrIbrim85.12.20.241","Joellen mcGann"
580,62487,"","","Found 30. 1. 1984
Between 25% and 33% of circumference of well-made, polished wooden object, split lengthwise.
Projecting head integral.
At other end, narrows but break shows it would then have continued at lesser diameter. The last surviving 1.2 cms at this end is cut back on the inside, as though to take a square of rectangular tang.
The well-finished and polished surface proves an object of some significance. The head/pommel would hinder use as a knife handle, and a sword or dagger seems more likely.
Profile of preserved piece quite variable (see drawing). Perhaps the head was not all round the circumference?","1","185","","Wood","","85.12.20","84F 114/13A-14A; 88F 9/15A-16A (bottom)","Fragment of ?handle (sword or dagger?)","986 Pit","Length 11.8 cms; pres ""width"" 2.0 x 1.9 (head) 1.5 x 1.3 (shank) ","https://www.flickr.com/photos/115096994@N02/26590919813","QasrIbrim85.12.20.241","Denis Antoine"
677,62487,"","","Found 30.1.1984. Between 25% and 33% of circumference of well-made, polished wooden object, split lengthwise. Projecting head integral. At other end, narrows but break shows it would then have continued at lesser diameter. The last surviving 1.2 cms at this end, is cut back on the inside, as though to take a square or rectangular tang. The well-finished and polished surface proves an object of some significance. The head/ pommer would hinder use as a knife handle, and a sword or dagger seems more likely. Profile of preserved piece quite variable (see drawing). Perhaps the head was not all round the circumference.   ","1","185","","Wood","","85.12.20","84F 114/ 13A-14A. 88F 9/ 15A-16A (bottom).","Fragment of ? Handle (sword or dagger? )","986 Pit","Length 11.8 cms. Pres ""Width"" 2.0 x 1.9 (Head) 1.5 x 1.3 (shank)","https://www.flickr.com/photos/115096994@N02/26590919813","QasrIbrim85.12.20.241","Michael George Adams"
433,62488,"","","Found Approx. 20.2.1984
Small handle, complete except (probably small) part lost from narrow end. Fashioned with a blade; not really round in section. Tang to fit in metal ring of blade.
Stained dark brown but possibly secondary since this includes tang. Polish near max dia., all around assume from wear in use.
(We have seen this type before)","1","186","","Wood","","85.12.20","84F 117/28A-29A; 88F 8/14-15 (centre)","Handle (of knife, awl, etc.)","244 House Room 5W","Length 7.0 cms; Max Dia. 1.2 x 1.4 cms","https://www.flickr.com/photos/115096994@N02/27195875995","QasrIbrim85.12.20.243","Joellen mcGann"
580,62488,"","","Found approx. 20. 2. 1984
Small handle, complete except (probably small) part lost from anrrow end.
Fashioned with a blade; not really round in section. Tang to fit in metal ring of blade.
Stained dark brown but possibly secondary since this includes tang.
Polish near max dia, all around, around, assume from wear in use.
(we have seen this type before.)","1","186","","Wood","","85.12.20","84F 117/28A-29A; 88F 8/14-15 (centre)","Handle (of knife, awl, etc.)","244 House, Room 5W","Length 7.0 cms; Max dia 1.2 x 1.4 cms","https://www.flickr.com/photos/115096994@N02/27195875995","QasrIbrim85.12.20.243","Denis Antoine"
677,62488,"","","Found approx. 20.2.1984. Small handle, complete except (probably small) part lost from narrow end. Fashioned with a blade; not really round in section. Tang to fit in metal ring of blade. Stained dark brown but possibly secondary since this includes tang. Polish near max dia, all around, assume from wear in use. (We have seen this type before). ","1","186","","Wood","","85.12.20","84F 117/ 28A-29A. 88F 8/ 14-15 (Centre)","Handle (of knife, awl, etc.)","244 House. Room 5W.","Length 7.0 cms. Max Dia 1.2 x 1.4 cms. ","https://www.flickr.com/photos/115096994@N02/27195875995","QasrIbrim85.12.20.243","Michael George Adams"
